City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,San Andres,CO,2022-06-03 21:16:22,12.5847,-81.7006,82.85,73,100,10.89
278,Bobrovytsya,UA,2022-06-03 21:16:22,50.75,31.3833,55.65,78,0,4.47
279,Cidreira,BR,2022-06-03 21:16:22,-30.1811,-50.2056,57.47,75,99,4.32
280,Galesong,ID,2022-06-03 21:16:23,-5.3166,119.3661,75.22,83,100,6.62
281,Nova Vicosa,BR,2022-06-03 21:16:23,-17.8919,-39.3719,74.52,85,63,9.64
282,Neustrelitz,DE,2022-06-03 21:16:24,53.3667,13.0833,52.75,84,88,8.68
283,Bayan,CN,2022-06-03 21:16:24,46.0833,127.4,58.28,74,95,15.99
284,Leh,IN,2022-06-03 21:16:24,34.1667,77.5833,47.08,53,19,5.53
285,Los Andes,CL,2022-06-03 21:16:25,-32.8337,-70.5983,50.02,85,100,2.3
286,Talara,PE,2022-06-03 21:16:25,-4.5772,-81.2719,72.36,68,0,5.75
287,Kavaratti,IN,2022-06-03 21:16:25,10.5669,72.642,83.1,72,89,18.97
288,Adrar,MR,2022-06-03 21:16:26,20.5022,-10.0711,89.71,24,98,19.01
289,Venado Tuerto,AR,2022-06-03 21:16:26,-33.7456,-61.9688,52.77,43,72,10.4
290,Carmen,MX,2022-06-03 21:16:20,18.6333,-91.8333,86.04,70,75,0.0
291,Boyolangu,ID,2022-06-03 21:16:26,-8.1181,111.8935,75.94,88,78,1.79
292,Ancud,CL,2022-06-03 21:16:27,-41.8697,-73.8203,46.04,91,100,15.08
293,Xiaoweizhai,CN,2022-06-03 21:16:27,26.1903,107.5125,70.21,99,100,1.3
294,Pendleton,US,2022-06-03 21:16:27,45.6721,-118.7886,72.0,78,100,20.71
295,Grand Forks,US,2022-06-03 21:14:25,47.9417,-97.4337,73.13,20,40,18.41
296,Pittsburg,US,2022-06-03 21:16:31,38.028,-121.8847,79.29,57,0,12.66
297,Tucano,BR,2022-06-03 21:16:31,-10.9631,-38.7867,74.73,73,99,5.79
298,Ostrovnoy,RU,2022-06-03 21:16:31,68.0531,39.5131,47.89,58,67,22.57
299,Kaihua,CN,2022-06-03 21:16:32,23.3687,104.28,65.77,94,100,3.69
300,Okhotsk,RU,2022-06-03 21:16:32,59.3833,143.3,43.83,83,76,0.76
301,Ballina,AU,2022-06-03 21:16:32,-28.8667,153.5667,60.01,94,81,12.35
302,Tamiahua,MX,2022-06-03 21:16:33,21.2667,-97.45,87.75,54,26,14.09
303,Lufilufi,WS,2022-06-03 21:16:33,-13.8745,-171.5986,87.58,72,5,6.17
304,Taperoa,BR,2022-06-03 21:16:34,-7.2075,-36.8267,71.46,87,89,5.01
305,Aykhal,RU,2022-06-03 21:16:34,66.0,111.5,56.84,70,100,6.11
306,Khandyga,RU,2022-06-03 21:16:34,62.6667,135.6,63.34,61,44,2.26
307,Buxtehude,DE,2022-06-03 21:16:35,53.45,9.7,60.48,68,100,8.05
308,Pyapon,MM,2022-06-03 21:16:35,16.2833,95.6833,79.56,86,100,4.5
309,Meulaboh,ID,2022-06-03 21:16:35,4.1363,96.1285,75.79,82,100,2.01
310,Sri Aman,MY,2022-06-03 21:16:36,1.2376,111.4621,73.78,99,100,0.96
311,Saint-Joseph,RE,2022-06-03 21:16:36,-21.3667,55.6167,70.18,73,19,13.76
312,Baoding,CN,2022-06-03 21:16:36,38.8511,115.4903,81.41,34,100,1.25
313,Tigil,RU,2022-06-03 21:16:37,57.8,158.6667,49.89,53,1,4.36
314,Lasa,IT,2022-06-03 21:16:37,46.6166,10.7002,59.36,94,99,1.74
315,Monroe,US,2022-06-03 21:12:39,43.1501,-77.6831,76.35,41,40,11.5
316,Sorada,IN,2022-06-03 21:16:37,19.75,84.4333,82.85,81,100,0.74
317,Hovd,MN,2022-06-03 21:17:38,48.0056,91.6419,53.26,31,0,4.21
318,Constitucion,CL,2022-06-03 21:17:38,-35.3333,-72.4167,53.65,94,100,23.0
319,Binghamton,US,2022-06-03 21:12:56,42.0987,-75.918,74.48,48,40,16.11
320,Acarau,BR,2022-06-03 21:17:38,-2.8856,-40.12,78.03,85,100,8.28
321,Terme,TR,2022-06-03 21:17:39,41.2092,36.9739,66.13,93,51,6.2
322,Ewa Beach,US,2022-06-03 21:17:39,21.3156,-158.0072,84.15,55,75,11.5
323,Onega,RU,2022-06-03 21:17:41,63.9061,38.1404,54.43,99,100,6.26
324,Beringovskiy,RU,2022-06-03 21:17:42,63.05,179.3167,41.7,73,28,5.66
325,College,US,2022-06-03 21:17:42,64.8569,-147.8028,78.58,29,40,3.44
326,Sao Felix Do Xingu,BR,2022-06-03 21:17:42,-6.6447,-51.995,77.83,77,99,0.96
327,Fortuna,US,2022-06-03 21:17:43,40.5982,-124.1573,63.93,84,100,8.05
328,Kizhinga,RU,2022-06-03 21:17:43,51.8462,109.9097,49.95,92,100,4.74
329,Sao Raimundo Das Mangabeiras,BR,2022-06-03 21:17:43,-7.0219,-45.4811,82.06,54,100,1.83
330,Buzovna,AZ,2022-06-03 21:17:44,40.5179,50.1139,69.89,73,0,0.0
331,Port Lincoln,AU,2022-06-03 21:17:44,-34.7333,135.8667,56.61,69,83,17.2
332,Sobolevo,RU,2022-06-03 21:17:44,54.4299,31.8996,48.88,89,3,5.53
333,Mar Del Plata,AR,2022-06-03 21:15:45,-38.0023,-57.5575,51.1,71,0,4.61
334,Kununurra,AU,2022-06-03 21:16:53,-15.7667,128.7333,76.98,78,45,6.91
335,Kutum,SD,2022-06-03 21:17:47,14.2,24.6667,78.06,44,67,14.29
336,Huarmey,PE,2022-06-03 21:17:48,-10.0681,-78.1522,69.15,74,78,9.82
337,Tomatlan,MX,2022-06-03 21:17:48,19.9333,-105.25,85.89,48,6,11.03
338,Banswara,IN,2022-06-03 21:17:48,23.55,74.45,85.89,47,2,14.05
339,Cap Malheureux,MU,2022-06-03 21:17:49,-19.9842,57.6142,74.46,72,67,4.0
340,Oranjemund,NA,2022-06-03 21:17:49,-28.55,16.4333,60.46,39,41,6.17
341,Maun,BW,2022-06-03 21:17:49,-19.9833,23.4167,57.16,51,0,9.22
342,Aden,YE,2022-06-03 21:17:50,12.7794,45.0367,85.95,74,97,18.05
343,Broken Hill,AU,2022-06-03 21:17:50,-31.95,141.4333,49.32,78,100,13.73
344,Tateyama,JP,2022-06-03 21:17:50,34.9833,139.8667,68.09,75,99,11.95
345,Zawadzkie,PL,2022-06-03 21:17:51,50.605,18.4847,67.01,66,100,7.9
346,Vardo,NO,2022-06-03 21:17:51,70.3705,31.1107,42.78,93,100,11.5
347,Coihaique,CL,2022-06-03 21:17:52,-45.5752,-72.0662,36.21,94,95,3.0
348,The Pas,CA,2022-06-03 21:17:52,53.8251,-101.2541,51.82,43,100,13.8
349,Iralaya,HN,2022-06-03 21:17:52,15.0,-83.2333,84.52,70,83,6.11
350,Waipawa,NZ,2022-06-03 21:17:53,-41.4122,175.5153,47.57,81,56,4.85
351,Kodinsk,RU,2022-06-03 21:17:53,58.6881,99.1844,35.47,80,8,11.5
352,Naze,JP,2022-06-03 21:17:53,28.3667,129.4833,70.72,89,100,11.68
353,Monte Alegre,BR,2022-06-03 21:17:54,-2.0078,-54.0692,77.07,92,75,4.16
354,Jedburgh,GB,2022-06-03 21:17:54,55.48,-2.552,49.91,98,4,5.84
355,Nizwa,OM,2022-06-03 21:17:54,22.9333,57.5333,83.41,31,1,2.13
356,Mount Isa,AU,2022-06-03 21:17:54,-20.7333,139.5,58.77,72,40,9.22
357,San Antonio,US,2022-06-03 21:16:32,29.4241,-98.4936,97.25,44,20,10.36
358,Waddan,LY,2022-06-03 21:17:55,29.1614,16.139,79.29,34,0,15.7
359,Carutapera,BR,2022-06-03 21:17:55,-1.195,-46.02,77.29,87,99,5.99
360,Nerchinskiy Zavod,RU,2022-06-03 21:17:56,51.3088,119.61,52.39,92,100,7.07
361,Karratha,AU,2022-06-03 21:17:56,-20.7377,116.8463,63.28,62,11,11.92
362,Padang,ID,2022-06-03 21:18:56,-0.9492,100.3543,77.04,80,92,3.04
363,Waycross,US,2022-06-03 21:18:57,31.2136,-82.354,94.98,51,42,1.99
364,Semey,KZ,2022-06-03 21:18:57,50.4111,80.2275,57.15,74,66,8.52
365,Ormara,PK,2022-06-03 21:18:57,25.2088,64.6357,81.3,87,1,19.91
366,Hofn,IS,2022-06-03 21:18:58,64.2539,-15.2082,51.13,85,100,14.09
367,Athabasca,CA,2022-06-03 21:15:59,54.7169,-113.2854,73.81,35,10,6.64
368,Statesboro,US,2022-06-03 21:18:58,32.4488,-81.7832,89.38,40,40,6.91
369,San Vicente,AR,2022-06-03 21:18:58,-26.6167,-54.1333,50.67,92,3,3.4
370,Chateaubelair,VC,2022-06-03 21:18:59,13.2833,-61.25,79.32,83,75,11.5
371,Palencia,ES,2022-06-03 21:18:59,42.4167,-4.5,68.79,48,94,10.78
372,Las Cruces,US,2022-06-03 21:18:00,32.3123,-106.7783,99.37,16,0,12.66
373,Naica,MX,2022-06-03 21:18:59,27.85,-105.4833,90.63,19,5,7.78
374,Berbera,SO,2022-06-03 21:19:00,10.4396,45.0143,85.64,73,61,3.58
375,Tuatapere,NZ,2022-06-03 21:19:00,-46.1333,167.6833,39.69,87,97,4.43
376,Dingle,PH,2022-06-03 21:19:00,10.9995,122.6711,77.05,86,35,2.73
377,Aksarka,RU,2022-06-03 21:19:01,66.5606,67.7975,30.67,70,11,22.17
378,Saint George,US,2022-06-03 21:14:53,37.1041,-113.5841,96.64,10,0,11.5
379,Altamira,BR,2022-06-03 21:19:01,-3.2033,-52.2064,80.69,94,40,0.0
380,Wajima,JP,2022-06-03 21:19:02,37.4,136.9,59.9,73,98,10.11
381,Chirala,IN,2022-06-03 21:19:02,15.8167,80.35,87.55,66,97,18.95
382,Lucapa,AO,2022-06-03 21:19:02,-8.4192,20.7447,68.04,51,38,3.09
383,Totma,RU,2022-06-03 21:19:03,59.9747,42.7642,59.09,99,100,3.96
384,Asha,RU,2022-06-03 21:19:03,54.9973,57.2722,54.64,97,99,2.66
385,Srednekolymsk,RU,2022-06-03 21:19:03,67.45,153.6833,45.41,49,100,16.55
386,Chernogorsk,RU,2022-06-03 21:19:04,53.8236,91.2842,46.53,93,0,2.24
387,Comodoro Rivadavia,AR,2022-06-03 21:19:04,-45.8667,-67.5,44.46,49,0,4.61
388,Mwinilunga,ZM,2022-06-03 21:19:04,-11.7358,24.4293,55.36,69,86,5.46
389,Dera Ghazi Khan,PK,2022-06-03 21:19:05,30.0561,70.6348,91.72,6,0,4.59
390,Kilindoni,TZ,2022-06-03 21:19:05,-7.9139,39.6668,80.04,68,0,18.95
391,Flinders,AU,2022-06-03 21:19:06,-34.5833,150.8552,53.19,67,62,11.99
392,Calvia,ES,2022-06-03 21:19:06,39.5657,2.5062,75.07,68,83,6.29
393,Vila Do Maio,CV,2022-06-03 21:19:06,15.1333,-23.2167,75.99,82,51,20.07
394,Thinadhoo,MV,2022-06-03 21:19:07,0.5333,72.9333,83.08,73,97,12.41
395,Makakilo City,US,2022-06-03 21:15:28,21.3469,-158.0858,82.72,56,75,11.5
396,Belmonte,BR,2022-06-03 21:19:07,-15.8631,-38.8828,73.99,81,100,7.0
397,Zhezkazgan,KZ,2022-06-03 21:19:07,47.8043,67.7144,62.73,56,31,6.8
398,Amurzet,RU,2022-06-03 21:19:08,47.6967,131.0981,48.24,86,24,9.62
399,Dire,ML,2022-06-03 21:19:08,12.2833,-10.9667,82.74,55,97,7.99
400,Jalu,LY,2022-06-03 21:19:08,29.0331,21.5482,82.42,33,0,18.75
401,Manjacaze,MZ,2022-06-03 21:19:09,-24.7117,33.8828,60.84,92,0,2.35
402,Novikovo,RU,2022-06-03 21:19:09,51.1537,37.8879,58.19,91,33,8.66
403,Basco,PH,2022-06-03 21:19:10,20.4487,121.9702,84.33,77,97,16.87
404,San Pedro,PH,2022-06-03 21:19:10,14.35,121.0167,81.36,87,20,0.0
405,Sinnamary,GF,2022-06-03 21:19:10,5.3833,-52.95,77.72,85,100,10.8
406,Lampitak,PH,2022-06-03 21:19:11,6.4322,125.0525,67.14,91,98,0.29
407,Sakaiminato,JP,2022-06-03 21:20:11,35.55,133.2333,66.18,77,40,11.5
408,Rancho Palos Verdes,US,2022-06-03 21:17:31,33.7445,-118.387,80.46,73,40,8.05
409,Sao Filipe,CV,2022-06-03 21:20:12,14.8961,-24.4956,77.65,67,62,12.97
410,Atraulia,IN,2022-06-03 21:20:12,26.3333,82.95,95.4,12,100,5.41
411,Albanel,CA,2022-06-03 21:20:12,48.8832,-72.4487,55.54,94,100,11.5
412,Manggar,ID,2022-06-03 21:20:12,-2.8833,108.2667,80.78,79,100,5.48
413,Vila Franca Do Campo,PT,2022-06-03 21:20:13,37.7167,-25.4333,64.81,90,85,4.76
414,Ekhabi,RU,2022-06-03 21:20:13,53.5102,142.9671,42.67,86,70,5.73
415,Kenora,CA,2022-06-03 21:20:14,49.8167,-94.4337,58.17,30,40,13.8
416,Dodola,ET,2022-06-03 21:20:14,6.9833,39.1833,53.46,83,71,3.13
417,Natal,BR,2022-06-03 21:20:14,-5.795,-35.2094,79.02,89,40,3.44
418,Port Blair,IN,2022-06-03 21:20:15,11.6667,92.75,81.36,83,97,12.26
419,Gravelbourg,CA,2022-06-03 21:20:15,49.8834,-106.5512,70.07,18,20,5.97
420,Santa Rosa,PH,2022-06-03 21:20:15,14.3122,121.1114,82.11,85,93,3.22
421,Quatre Cocos,MU,2022-06-03 21:20:16,-20.2078,57.7625,75.31,73,89,17.9
422,Namibe,AO,2022-06-03 21:20:16,-15.1961,12.1522,72.23,59,18,3.42
423,Aldan,RU,2022-06-03 21:20:16,58.6031,125.3894,51.08,72,5,5.26
424,Huntingdon,GB,2022-06-03 21:15:17,52.3305,-0.1865,59.77,74,76,5.01
425,Komsomolskiy,UZ,2022-06-03 21:20:17,40.4272,71.7189,72.32,37,40,4.61
426,Whitehorse,CA,2022-06-03 21:20:17,60.7161,-135.0538,74.8,13,75,4.61
427,Borskoye,RU,2022-06-03 21:20:18,53.0333,51.7167,63.99,72,98,4.12
428,Outjo,NA,2022-06-03 21:20:18,-20.1167,16.15,54.46,42,12,11.21
429,Waverly,US,2022-06-03 21:18:47,42.7392,-84.6208,78.73,24,0,20.71
430,Shahr-E Babak,IR,2022-06-03 21:20:18,30.1165,55.1186,69.58,17,0,13.24
431,Tiruchchendur,IN,2022-06-03 21:20:19,8.4833,78.1167,83.64,69,54,8.37
432,Gillette,US,2022-06-03 21:20:19,44.2911,-105.5022,68.92,58,40,12.66
433,Bowen,AU,2022-06-03 21:20:19,-20.0167,148.2333,68.94,84,14,3.15
434,Singleton,AU,2022-06-03 21:16:38,-32.5667,151.1833,47.98,90,74,8.99
435,Abalak,RU,2022-06-03 21:20:20,58.1286,68.5944,36.57,61,77,4.94
436,Adwa,ET,2022-06-03 21:20:20,14.1646,38.8955,68.85,28,22,3.42
437,Faribault,US,2022-06-03 21:20:21,44.295,-93.2688,71.73,23,0,6.91
438,Rio Gallegos,AR,2022-06-03 21:20:21,-51.6226,-69.2181,37.45,60,0,8.05
439,Maningrida,AU,2022-06-03 21:20:21,-12.0667,134.2667,73.35,96,97,8.48
440,Samfya,ZM,2022-06-03 21:20:22,-11.3649,29.5565,56.05,70,0,5.91
441,Naron,ES,2022-06-03 21:20:22,43.5167,-8.1528,63.43,95,100,7.38
442,Copiapo,CL,2022-06-03 21:20:22,-27.3667,-70.3333,62.29,17,98,5.19
443,Shenjiamen,CN,2022-06-03 21:20:23,29.9576,122.298,69.53,99,100,8.23
444,Kudahuvadhoo,MV,2022-06-03 21:20:23,2.6708,72.8944,83.19,73,78,15.19
445,Pionerskiy,RU,2022-06-03 21:20:23,54.9508,20.2275,49.75,78,3,0.94
446,Popondetta,PG,2022-06-03 21:20:24,-8.7537,148.2534,74.7,84,99,2.48
447,Camana,PE,2022-06-03 21:20:24,-16.6228,-72.7111,67.41,75,99,6.33
448,Kavieng,PG,2022-06-03 21:20:24,-2.5744,150.7967,81.46,73,56,9.73
449,Deniliquin,AU,2022-06-03 21:20:25,-35.5333,144.9667,47.44,86,99,8.28
450,Saint-Leu,RE,2022-06-03 21:20:25,-21.15,55.2833,71.31,67,15,7.87
451,Makungu,TZ,2022-06-03 21:20:25,-8.7333,35.2833,53.13,83,2,1.39
452,Grand Gaube,MU,2022-06-03 21:20:26,-20.0064,57.6608,75.6,72,76,7.0
453,Port Arthur,CN,2022-06-03 21:20:26,38.8,121.2667,66.42,83,100,12.08
454,Iberia,US,2022-06-03 21:20:26,29.9502,-91.7507,87.96,55,0,12.66
455,Lakselv,NO,2022-06-03 21:21:27,70.0513,24.9718,53.42,87,75,9.22
456,Trairi,BR,2022-06-03 21:17:48,-3.2778,-39.2689,77.16,85,100,6.55
457,Rjukan,NO,2022-06-03 21:21:27,59.8789,8.5941,49.44,75,86,3.47
458,Tommot,RU,2022-06-03 21:21:27,58.9564,126.2925,54.48,69,4,3.31
459,Sumbe,AO,2022-06-03 21:21:28,-11.2061,13.8437,73.02,80,6,6.42
460,Araouane,ML,2022-06-03 21:21:12,18.9048,-3.5265,94.15,11,7,2.04
461,Haines Junction,CA,2022-06-03 21:21:28,60.7522,-137.5108,76.95,14,70,3.44
462,Betioky,MG,2022-06-03 21:21:29,-23.7167,44.3833,63.48,65,0,10.49
463,Mandalgovi,MN,2022-06-03 21:21:29,45.7625,106.2708,44.02,57,0,22.7
464,Kita,ML,2022-06-03 21:21:29,13.0349,-9.4895,93.51,26,71,3.29
465,Providencia,MX,2022-06-03 21:18:43,28.7167,-111.5833,99.21,44,0,17.74
466,Sohag,EG,2022-06-03 21:21:30,26.557,31.6948,87.82,21,100,5.19
467,Tipitapa,NI,2022-06-03 21:21:30,12.1973,-86.0971,87.94,57,42,12.46
468,Chapais,CA,2022-06-03 21:21:31,49.7834,-74.8492,53.38,79,100,8.68
469,Flin Flon,CA,2022-06-03 21:21:31,54.7682,-101.865,53.44,43,75,12.66
470,Vestmanna,FO,2022-06-03 21:21:31,62.1564,-7.1664,49.12,87,75,8.05
471,Olafsvik,IS,2022-06-03 21:21:32,64.8945,-23.7142,42.55,70,92,14.83
472,Kaitangata,NZ,2022-06-03 21:21:32,-46.2817,169.8464,40.23,86,18,6.53
473,Kibala,TD,2022-06-03 21:21:32,9.1104,18.3463,85.95,62,20,6.91
474,Nelson Bay,AU,2022-06-03 21:19:38,-32.7167,152.15,49.08,96,52,1.99
475,Camapua,BR,2022-06-03 21:21:33,-19.5314,-54.0439,75.9,58,68,5.32
476,Zarubino,RU,2022-06-03 21:21:33,42.63,131.0922,49.3,93,100,12.68
477,Coro,VE,2022-06-03 21:21:34,11.4045,-69.6734,85.17,70,82,21.68
478,Aripuana,BR,2022-06-03 21:21:34,-9.1667,-60.6333,85.46,60,43,0.65
479,Miandoab,IR,2022-06-03 21:21:34,36.9694,46.1027,73.78,54,34,2.24
480,Ingham,US,2022-06-03 21:21:35,42.6,-84.3833,76.95,24,0,12.66
481,Korla,CN,2022-06-03 21:21:35,41.7597,86.1469,65.89,52,84,18.48
482,Aban,RU,2022-06-03 21:21:35,56.67,96.06,35.2,76,67,4.25
483,Ostersund,SE,2022-06-03 21:21:36,63.1792,14.6357,51.62,87,40,14.97
484,Santa Maria,BR,2022-06-03 21:21:36,-29.6842,-53.8069,49.3,66,0,5.75
485,Buta,CD,2022-06-03 21:21:36,2.7858,24.73,69.85,94,84,2.08
486,Tombouctou,ML,2022-06-03 21:21:37,20.0,-3.0,97.05,9,100,4.56
487,Alice Springs,AU,2022-06-03 21:21:37,-23.7,133.8833,40.55,100,0,0.0
488,Kaili,ID,2022-06-03 21:21:37,-3.4626,120.2147,67.24,91,100,2.68
489,Baruun-Urt,MN,2022-06-03 21:21:13,46.6806,113.2792,55.87,73,100,8.1
490,Iquique,CL,2022-06-03 21:21:38,-20.2208,-70.1431,62.64,69,48,4.85
491,Atherton,GB,2022-06-03 21:21:38,53.5237,-2.4935,58.55,63,13,5.99
492,Kirensk,RU,2022-06-03 21:21:38,57.7853,108.1119,42.87,88,1,3.65
493,Muroto,JP,2022-06-03 21:21:39,33.2833,134.15,69.03,72,100,14.92
494,Gao,ML,2022-06-03 21:21:39,16.6362,1.637,94.66,12,17,8.68
495,Vila Velha,BR,2022-06-03 21:21:39,-20.3297,-40.2925,75.15,86,100,14.97
496,Plettenberg Bay,ZA,2022-06-03 21:21:40,-34.0527,23.3716,56.86,49,11,6.04
497,Brownsville,US,2022-06-03 21:17:12,25.9018,-97.4975,90.09,57,0,18.41
498,Saryg-Sep,RU,2022-06-03 21:21:40,51.5,95.6,39.16,56,14,4.83
499,Progreso,MX,2022-06-03 21:21:40,21.2833,-89.6667,89.71,72,39,10.94
500,Jasper,US,2022-06-03 21:21:41,37.2001,-94.3502,79.99,43,0,6.91
501,Altay,CN,2022-06-03 21:22:41,47.8667,88.1167,50.49,45,5,4.72
502,Fairbanks,US,2022-06-03 21:18:03,64.8378,-147.7164,78.6,29,0,3.44
503,Takoradi,GH,2022-06-03 21:22:42,4.8845,-1.7554,79.38,82,82,11.97
504,Kalmunai,LK,2022-06-03 21:22:42,7.4167,81.8167,78.37,86,99,7.31
505,Krasnokamensk,RU,2022-06-03 21:22:42,50.0979,118.0369,52.66,95,100,12.75
506,Cubuk,TR,2022-06-03 21:22:42,40.2386,33.0322,69.55,77,40,4.61
507,Khilok,RU,2022-06-03 21:22:43,51.3674,110.4676,49.96,99,100,4.0
508,Zhangjiakou,CN,2022-06-03 21:22:43,40.81,114.8794,63.05,90,100,2.95
509,Mount Gambier,AU,2022-06-03 21:22:03,-37.8333,140.7667,48.42,93,98,5.79
510,Tshikapa,CD,2022-06-03 21:22:44,-6.4167,20.8,76.24,48,26,3.02
511,Honjo,JP,2022-06-03 21:22:44,36.2333,139.1833,61.93,63,83,6.8
512,Bhaderwah,IN,2022-06-03 21:22:44,32.9784,75.7186,62.83,37,2,2.86
513,Wainwright,CA,2022-06-03 21:22:45,52.839,-110.8572,69.26,26,8,6.8
514,Ranong,TH,2022-06-03 21:22:45,9.9658,98.6348,78.96,87,100,10.11
515,Bonga,ET,2022-06-03 21:22:45,7.2833,36.2333,57.52,98,55,1.72
516,Bathsheba,BB,2022-06-03 21:22:46,13.2167,-59.5167,83.01,83,40,19.57
517,Male,MV,2022-06-03 21:22:46,4.1748,73.5089,82.4,77,100,17.58
518,Skjervoy,NO,2022-06-03 21:22:46,70.0311,20.9714,55.4,78,91,7.43
519,Sancti Spiritus,CU,2022-06-03 21:22:47,21.9297,-79.4425,81.61,73,100,14.65
520,Itacoatiara,BR,2022-06-03 21:22:47,-3.1431,-58.4442,82.13,78,93,2.37
521,Tiznit,MA,2022-06-03 21:22:47,29.5833,-9.5,59.45,79,0,5.37
522,Mangai,CD,2022-06-03 21:22:48,-4.05,19.5333,74.32,67,54,1.39
523,Yumen,CN,2022-06-03 21:22:48,40.2833,97.2,60.19,17,0,8.01
524,Canjulao,PH,2022-06-03 21:22:48,9.6605,124.3532,78.4,84,51,5.28
525,Evensk,RU,2022-06-03 21:22:49,61.95,159.2333,50.83,66,100,3.06
526,Sao Cristovao,BR,2022-06-03 21:19:02,-11.0147,-37.2064,76.91,88,75,1.14
527,Dubai,AE,2022-06-03 21:22:20,25.2582,55.3047,89.53,33,0,5.75
528,Ugep,NG,2022-06-03 21:22:49,5.8086,8.0812,75.58,90,96,7.34
529,Itupiranga,BR,2022-06-03 21:22:50,-5.1347,-49.3267,84.52,94,98,1.43
530,Nhulunbuy,AU,2022-06-03 21:22:50,-12.2333,136.7667,79.41,89,40,8.05
531,Severo-Kurilsk,RU,2022-06-03 21:22:50,50.6789,156.125,42.84,87,93,8.37
532,Teguldet,RU,2022-06-03 21:22:51,57.3064,88.1667,24.55,92,9,3.2
533,Termiz,UZ,2022-06-03 21:22:51,37.2242,67.2783,69.89,28,0,2.3
534,Okha,RU,2022-06-03 21:22:51,53.5739,142.9478,41.52,88,68,5.44
535,Mahibadhoo,MV,2022-06-03 21:21:18,3.7833,72.9667,82.49,76,100,16.73
536,Rubtsovsk,RU,2022-06-03 21:22:52,51.5,81.25,50.59,76,100,1.57
537,Gohpur,IN,2022-06-03 21:22:52,26.8833,93.6333,75.09,95,56,1.74
538,Alihe,CN,2022-06-03 21:22:52,50.5667,123.7167,52.47,97,100,2.86
539,Nyurba,RU,2022-06-03 21:22:53,63.2842,118.3319,56.12,77,21,4.76
540,Ilhabela,BR,2022-06-03 21:22:53,-23.7781,-45.3581,67.53,90,51,5.28
541,Celano,IT,2022-06-03 21:22:53,42.0855,13.5398,71.62,62,98,3.89
542,Santiago,CL,2022-06-03 21:22:54,-33.4569,-70.6483,55.85,81,100,3.44
543,Pangody,RU,2022-06-03 21:22:02,65.85,74.4859,33.64,80,100,25.23
544,Codrington,AU,2022-06-03 21:22:54,-38.2667,141.9667,46.51,94,71,12.57
545,Zaranj,AF,2022-06-03 21:22:54,30.9667,61.8833,84.16,14,0,29.42
546,Moron,AR,2022-06-03 21:22:55,-34.6534,-58.6198,50.0,74,52,6.11
547,Parana,AR,2022-06-03 21:22:55,-31.732,-60.5238,57.54,54,0,9.91
548,Baffa,PK,2022-06-03 21:22:55,34.4378,73.2194,72.3,20,4,6.91
549,Gamba,GA,2022-06-03 21:22:56,-2.65,10.0,73.63,91,63,5.19
550,Barentu,ER,2022-06-03 21:23:56,15.1139,37.5928,86.07,30,3,3.76
551,Gwadar,PK,2022-06-03 21:23:56,25.1216,62.3254,82.54,81,47,7.81
552,Puerto Del Rosario,ES,2022-06-03 21:23:57,28.5004,-13.8627,69.55,68,20,18.41
553,Santa Vitoria Do Palmar,BR,2022-06-03 21:23:57,-33.5189,-53.3681,48.54,82,19,5.75
554,Marzuq,YE,2022-06-03 21:23:57,14.4,46.4667,75.96,51,100,4.45
555,Gusau,NG,2022-06-03 21:23:58,12.1628,6.6614,88.03,28,91,11.43
